Food_ID,m49code,country,region,cpc_code,commodity,year,loss_percentage,activity,food_supply_stage,cause_of_loss,,,,,,,
5582,270,Gambia,,112,Maize (corn),2009,1.32,"Shelling, Threshing",,,,,,,,,
5583,270,Gambia,,112,Maize (corn),2009,2.35714,Transportation,Farm,,,,,,,,
5584,270,Gambia,,112,Maize (corn),2009,5.26375,Storage,Farm,,,,,,,,
5585,270,Gambia,,112,Maize (corn),2009,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5586,270,Gambia,,112,Maize (corn),2009,4,Drying,Farm,,,,,,,,
5587,270,Gambia,,113,Rice,2009,1.25,Transportation,Farm,,,,,,,,
5588,270,Gambia,,113,Rice,2009,2.5,Winnowing,Farm,,,,,,,,
5589,270,Gambia,,113,Rice,2009,3.13714,"Shelling, Threshing",,,,,,,,,
5590,270,Gambia,,113,Rice,2009,1.2,Storage,Farm,,,,,,,,
5591,270,Gambia,,113,Rice,2009,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5592,270,Gambia,,114,Sorghum,2009,3.6,"Shelling, Threshing",,,,,,,,,
5593,270,Gambia,,114,Sorghum,2009,2.16667,Transportation,Farm,,,,,,,,
5594,270,Gambia,,114,Sorghum,2009,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5595,270,Gambia,,114,Sorghum,2009,2.69444,Storage,Farm,,,,,,,,
5596,270,Gambia,,118,Millet,2009,2.5,Winnowing,Farm,,,,,,,,
5597,270,Gambia,,118,Millet,2009,1.175,Storage,Farm,,,,,,,,
5598,270,Gambia,,118,Millet,2009,2,"Shelling, Threshing",,,,,,,,,
5599,270,Gambia,,118,Millet,2009,2.5,Transportation,Farm,,,,,,,,
5600,270,Gambia,,118,Millet,2009,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5601,270,Gambia,,1193,Fonio,2009,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5602,270,Gambia,,1193,Fonio,2009,2.5,Winnowing,Farm,,,,,,,,
5603,270,Gambia,,1193,Fonio,2009,0.3,Storage,Farm,,,,,,,,
5604,270,Gambia,,1193,Fonio,2009,2.5,Transportation,Farm,,,,,,,,
5605,270,Gambia,,1193,Fonio,2009,3.5,"Shelling, Threshing",,,,,,,,,
5606,270,Gambia,,112,Maize (corn),2010,5.26375,Storage,Farm,,,,,,,,
5607,270,Gambia,,112,Maize (corn),2010,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5608,270,Gambia,,112,Maize (corn),2010,2.35714,Transportation,Farm,,,,,,,,
5609,270,Gambia,,112,Maize (corn),2010,1.32,"Shelling, Threshing",,,,,,,,,
5610,270,Gambia,,112,Maize (corn),2010,4,Drying,Farm,,,,,,,,
5611,270,Gambia,,113,Rice,2010,1.25,Transportation,Farm,,,,,,,,
5612,270,Gambia,,113,Rice,2010,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5613,270,Gambia,,113,Rice,2010,2.5,Winnowing,Farm,,,,,,,,
5614,270,Gambia,,113,Rice,2010,3.13714,"Shelling, Threshing",,,,,,,,,
5615,270,Gambia,,113,Rice,2010,1.2,Storage,Farm,,,,,,,,
5616,270,Gambia,,114,Sorghum,2010,2.16667,Transportation,Farm,,,,,,,,
5617,270,Gambia,,114,Sorghum,2010,2.69444,Storage,Farm,,,,,,,,
5618,270,Gambia,,114,Sorghum,2010,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5619,270,Gambia,,114,Sorghum,2010,3.6,"Shelling, Threshing",,,,,,,,,
5620,270,Gambia,,118,Millet,2010,2,"Shelling, Threshing",,,,,,,,,
5621,270,Gambia,,118,Millet,2010,2.5,Winnowing,Farm,,,,,,,,
5622,270,Gambia,,118,Millet,2010,1.175,Storage,Farm,,,,,,,,
5623,270,Gambia,,118,Millet,2010,2.5,Transportation,Farm,,,,,,,,
5624,270,Gambia,,118,Millet,2010,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5625,270,Gambia,,1193,Fonio,2010,2.5,Transportation,Farm,,,,,,,,
5626,270,Gambia,,1193,Fonio,2010,0.3,Storage,Farm,,,,,,,,
5627,270,Gambia,,1193,Fonio,2010,2.5,Winnowing,Farm,,,,,,,,
5628,270,Gambia,,1193,Fonio,2010,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5629,270,Gambia,,1193,Fonio,2010,3.5,"Shelling, Threshing",,,,,,,,,
5630,270,Gambia,,112,Maize (corn),2011,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5631,270,Gambia,,112,Maize (corn),2011,2.35714,Transportation,Farm,,,,,,,,
5632,270,Gambia,,112,Maize (corn),2011,5.26375,Storage,Farm,,,,,,,,
5633,270,Gambia,,112,Maize (corn),2011,4,Drying,Farm,,,,,,,,
5634,270,Gambia,,112,Maize (corn),2011,1.32,"Shelling, Threshing",,,,,,,,,
5635,270,Gambia,,113,Rice,2011,1.2,Storage,Farm,,,,,,,,
5636,270,Gambia,,113,Rice,2011,3.13714,"Shelling, Threshing",,,,,,,,,
5637,270,Gambia,,113,Rice,2011,2.5,Winnowing,Farm,,,,,,,,
5638,270,Gambia,,113,Rice,2011,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5639,270,Gambia,,113,Rice,2011,1.25,Transportation,Farm,,,,,,,,
5640,270,Gambia,,114,Sorghum,2011,2.69444,Storage,Farm,,,,,,,,
5641,270,Gambia,,114,Sorghum,2011,3.6,"Shelling, Threshing",,,,,,,,,
5642,270,Gambia,,114,Sorghum,2011,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5643,270,Gambia,,114,Sorghum,2011,2.16667,Transportation,Farm,,,,,,,,
5644,270,Gambia,,118,Millet,2011,2.5,Transportation,Farm,,,,,,,,
5645,270,Gambia,,118,Millet,2011,2.5,Winnowing,Farm,,,,,,,,
5646,270,Gambia,,118,Millet,2011,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5647,270,Gambia,,118,Millet,2011,1.175,Storage,Farm,,,,,,,,
5648,270,Gambia,,118,Millet,2011,2,"Shelling, Threshing",,,,,,,,,
5649,270,Gambia,,1193,Fonio,2011,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5650,270,Gambia,,1193,Fonio,2011,0.3,Storage,Farm,,,,,,,,
5651,270,Gambia,,1193,Fonio,2011,2.5,Winnowing,Farm,,,,,,,,
5652,270,Gambia,,1193,Fonio,2011,3.5,"Shelling, Threshing",,,,,,,,,
5653,270,Gambia,,1193,Fonio,2011,2.5,Transportation,Farm,,,,,,,,
5654,270,Gambia,,112,Maize (corn),2012,5.26375,Storage,Farm,,,,,,,,
5655,270,Gambia,,112,Maize (corn),2012,1.32,"Shelling, Threshing",,,,,,,,,
5656,270,Gambia,,112,Maize (corn),2012,4,Drying,Farm,,,,,,,,
5657,270,Gambia,,112,Maize (corn),2012,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5658,270,Gambia,,112,Maize (corn),2012,2.35714,Transportation,Farm,,,,,,,,
5659,270,Gambia,,113,Rice,2012,1.25,Transportation,Farm,,,,,,,,
5660,270,Gambia,,113,Rice,2012,3.13714,"Shelling, Threshing",,,,,,,,,
5661,270,Gambia,,113,Rice,2012,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5662,270,Gambia,,113,Rice,2012,1.2,Storage,Farm,,,,,,,,
5663,270,Gambia,,113,Rice,2012,2.5,Winnowing,Farm,,,,,,,,
5664,270,Gambia,,114,Sorghum,2012,2.16667,Transportation,Farm,,,,,,,,
5665,270,Gambia,,114,Sorghum,2012,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5666,270,Gambia,,114,Sorghum,2012,3.6,"Shelling, Threshing",,,,,,,,,
5667,270,Gambia,,114,Sorghum,2012,2.69444,Storage,Farm,,,,,,,,
5668,270,Gambia,,118,Millet,2012,2.5,Winnowing,Farm,,,,,,,,
5669,270,Gambia,,118,Millet,2012,1.175,Storage,Farm,,,,,,,,
5670,270,Gambia,,118,Millet,2012,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5671,270,Gambia,,118,Millet,2012,2,"Shelling, Threshing",,,,,,,,,
5672,270,Gambia,,118,Millet,2012,2.5,Transportation,Farm,,,,,,,,
5673,270,Gambia,,1193,Fonio,2012,0.3,Storage,Farm,,,,,,,,
5674,270,Gambia,,1193,Fonio,2012,2.5,Transportation,Farm,,,,,,,,
5675,270,Gambia,,1193,Fonio,2012,3.5,"Shelling, Threshing",,,,,,,,,
5676,270,Gambia,,1193,Fonio,2012,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5677,270,Gambia,,1193,Fonio,2012,2.5,Winnowing,Farm,,,,,,,,
5678,270,Gambia,,112,Maize (corn),2013,1.32,"Shelling, Threshing",,,,,,,,,
5679,270,Gambia,,112,Maize (corn),2013,5.26375,Storage,Farm,,,,,,,,
5680,270,Gambia,,112,Maize (corn),2013,2.35714,Transportation,Farm,,,,,,,,
5681,270,Gambia,,112,Maize (corn),2013,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5682,270,Gambia,,112,Maize (corn),2013,4,Drying,Farm,,,,,,,,
5683,270,Gambia,,113,Rice,2013,3.13714,"Shelling, Threshing",,,,,,,,,
5684,270,Gambia,,113,Rice,2013,1.2,Storage,Farm,,,,,,,,
5685,270,Gambia,,113,Rice,2013,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5686,270,Gambia,,113,Rice,2013,1.25,Transportation,Farm,,,,,,,,
5687,270,Gambia,,113,Rice,2013,2.5,Winnowing,Farm,,,,,,,,
5688,270,Gambia,,114,Sorghum,2013,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5689,270,Gambia,,114,Sorghum,2013,2.16667,Transportation,Farm,,,,,,,,
5690,270,Gambia,,114,Sorghum,2013,2.69444,Storage,Farm,,,,,,,,
5691,270,Gambia,,114,Sorghum,2013,3.6,"Shelling, Threshing",,,,,,,,,
5692,270,Gambia,,118,Millet,2013,1.175,Storage,Farm,,,,,,,,
5693,270,Gambia,,118,Millet,2013,2,"Shelling, Threshing",,,,,,,,,
5694,270,Gambia,,118,Millet,2013,2.5,Winnowing,Farm,,,,,,,,
5695,270,Gambia,,118,Millet,2013,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5696,270,Gambia,,118,Millet,2013,2.5,Transportation,Farm,,,,,,,,
5697,270,Gambia,,1193,Fonio,2013,0.3,Storage,Farm,,,,,,,,
5698,270,Gambia,,1193,Fonio,2013,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5699,270,Gambia,,1193,Fonio,2013,2.5,Transportation,Farm,,,,,,,,
5700,270,Gambia,,1193,Fonio,2013,2.5,Winnowing,Farm,,,,,,,,
5701,270,Gambia,,1193,Fonio,2013,3.5,"Shelling, Threshing",,,,,,,,,
5702,270,Gambia,,112,Maize (corn),2014,1.32,"Shelling, Threshing",,,,,,,,,
5703,270,Gambia,,112,Maize (corn),2014,4,Drying,Farm,,,,,,,,
5704,270,Gambia,,112,Maize (corn),2014,5.26375,Storage,Farm,,,,,,,,
5705,270,Gambia,,112,Maize (corn),2014,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5706,270,Gambia,,112,Maize (corn),2014,2.35714,Transportation,Farm,,,,,,,,
5707,270,Gambia,,113,Rice,2014,3.13714,"Shelling, Threshing",,,,,,,,,
5708,270,Gambia,,113,Rice,2014,2.5,Winnowing,Farm,,,,,,,,
5709,270,Gambia,,113,Rice,2014,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5710,270,Gambia,,113,Rice,2014,1.25,Transportation,Farm,,,,,,,,
5711,270,Gambia,,113,Rice,2014,1.2,Storage,Farm,,,,,,,,
5712,270,Gambia,,114,Sorghum,2014,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5713,270,Gambia,,114,Sorghum,2014,3.6,"Shelling, Threshing",,,,,,,,,
5714,270,Gambia,,114,Sorghum,2014,2.69444,Storage,Farm,,,,,,,,
5715,270,Gambia,,114,Sorghum,2014,2.16667,Transportation,Farm,,,,,,,,
5716,270,Gambia,,118,Millet,2014,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5717,270,Gambia,,118,Millet,2014,2.5,Winnowing,Farm,,,,,,,,
5718,270,Gambia,,118,Millet,2014,2,"Shelling, Threshing",,,,,,,,,
5719,270,Gambia,,118,Millet,2014,2.5,Transportation,Farm,,,,,,,,
5720,270,Gambia,,118,Millet,2014,1.175,Storage,Farm,,,,,,,,
5721,270,Gambia,,1193,Fonio,2014,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5722,270,Gambia,,1193,Fonio,2014,2.5,Transportation,Farm,,,,,,,,
5723,270,Gambia,,1193,Fonio,2014,3.5,"Shelling, Threshing",,,,,,,,,
5724,270,Gambia,,1193,Fonio,2014,2.5,Winnowing,Farm,,,,,,,,
5725,270,Gambia,,1193,Fonio,2014,0.3,Storage,Farm,,,,,,,,
5726,270,Gambia,,112,Maize (corn),2015,4,Drying,Farm,,,,,,,,
5727,270,Gambia,,112,Maize (corn),2015,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5728,270,Gambia,,112,Maize (corn),2015,1.32,"Shelling, Threshing",,,,,,,,,
5729,270,Gambia,,112,Maize (corn),2015,2.35714,Transportation,Farm,,,,,,,,
5730,270,Gambia,,112,Maize (corn),2015,5.26375,Storage,Farm,,,,,,,,
5731,270,Gambia,,113,Rice,2015,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5732,270,Gambia,,113,Rice,2015,1.2,Storage,Farm,,,,,,,,
5733,270,Gambia,,113,Rice,2015,1.25,Transportation,Farm,,,,,,,,
5734,270,Gambia,,113,Rice,2015,3.13714,"Shelling, Threshing",,,,,,,,,
5735,270,Gambia,,113,Rice,2015,2.5,Winnowing,Farm,,,,,,,,
5736,270,Gambia,,114,Sorghum,2015,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5737,270,Gambia,,114,Sorghum,2015,2.16667,Transportation,Farm,,,,,,,,
5738,270,Gambia,,114,Sorghum,2015,3.6,"Shelling, Threshing",,,,,,,,,
5739,270,Gambia,,114,Sorghum,2015,2.69444,Storage,Farm,,,,,,,,
5740,270,Gambia,,118,Millet,2015,2,"Shelling, Threshing",,,,,,,,,
5741,270,Gambia,,118,Millet,2015,2.5,Transportation,Farm,,,,,,,,
5742,270,Gambia,,118,Millet,2015,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5743,270,Gambia,,118,Millet,2015,2.5,Winnowing,Farm,,,,,,,,
5744,270,Gambia,,118,Millet,2015,1.175,Storage,Farm,,,,,,,,
5745,270,Gambia,,1193,Fonio,2015,3.5,"Shelling, Threshing",,,,,,,,,
5746,270,Gambia,,1193,Fonio,2015,2.5,Transportation,Farm,,,,,,,,
5747,270,Gambia,,1193,Fonio,2015,0.3,Storage,Farm,,,,,,,,
5748,270,Gambia,,1193,Fonio,2015,2.5,Winnowing,Farm,,,,,,,,
5749,270,Gambia,,1193,Fonio,2015,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5750,270,Gambia,,112,Maize (corn),2016,1.32,"Shelling, Threshing",,,,,,,,,
5751,270,Gambia,,112,Maize (corn),2016,2.35714,Transportation,Farm,,,,,,,,
5752,270,Gambia,,112,Maize (corn),2016,4,Drying,Farm,,,,,,,,
5753,270,Gambia,,112,Maize (corn),2016,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5754,270,Gambia,,112,Maize (corn),2016,5.26375,Storage,Farm,,,,,,,,
5755,270,Gambia,,113,Rice,2016,1.2,Storage,Farm,,,,,,,,
5756,270,Gambia,,113,Rice,2016,3.13714,"Shelling, Threshing",,,,,,,,,
5757,270,Gambia,,113,Rice,2016,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5758,270,Gambia,,113,Rice,2016,1.25,Transportation,Farm,,,,,,,,
5759,270,Gambia,,113,Rice,2016,2.5,Winnowing,Farm,,,,,,,,
5760,270,Gambia,,114,Sorghum,2016,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5761,270,Gambia,,114,Sorghum,2016,2.69444,Storage,Farm,,,,,,,,
5762,270,Gambia,,114,Sorghum,2016,2.16667,Transportation,Farm,,,,,,,,
5763,270,Gambia,,114,Sorghum,2016,3.6,"Shelling, Threshing",,,,,,,,,
5764,270,Gambia,,118,Millet,2016,2.5,Transportation,Farm,,,,,,,,
5765,270,Gambia,,118,Millet,2016,1.175,Storage,Farm,,,,,,,,
5766,270,Gambia,,118,Millet,2016,2,"Shelling, Threshing",,,,,,,,,
5767,270,Gambia,,118,Millet,2016,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5768,270,Gambia,,118,Millet,2016,2.5,Winnowing,Farm,,,,,,,,
5769,270,Gambia,,1193,Fonio,2016,0.3,Storage,Farm,,,,,,,,
5770,270,Gambia,,1193,Fonio,2016,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5771,270,Gambia,,1193,Fonio,2016,3.5,"Shelling, Threshing",,,,,,,,,
5772,270,Gambia,,1193,Fonio,2016,2.5,Transportation,Farm,,,,,,,,
5773,270,Gambia,,1193,Fonio,2016,2.5,Winnowing,Farm,,,,,,,,
5774,270,Gambia,,112,Maize (corn),2017,1.32,"Shelling, Threshing",,,,,,,,,
5775,270,Gambia,,112,Maize (corn),2017,4,Drying,Farm,,,,,,,,
5776,270,Gambia,,112,Maize (corn),2017,5.26375,Storage,Farm,,,,,,,,
5777,270,Gambia,,112,Maize (corn),2017,2.35714,Transportation,Farm,,,,,,,,
5778,270,Gambia,,112,Maize (corn),2017,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5779,270,Gambia,,113,Rice,2017,1.25,Transportation,Farm,,,,,,,,
5780,270,Gambia,,113,Rice,2017,2.5,Winnowing,Farm,,,,,,,,
5781,270,Gambia,,113,Rice,2017,3.13714,"Shelling, Threshing",,,,,,,,,
5782,270,Gambia,,113,Rice,2017,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5783,270,Gambia,,113,Rice,2017,1.2,Storage,Farm,,,,,,,,
5784,270,Gambia,,114,Sorghum,2017,3.6,"Shelling, Threshing",,,,,,,,,
5785,270,Gambia,,114,Sorghum,2017,2.69444,Storage,Farm,,,,,,,,
5786,270,Gambia,,114,Sorghum,2017,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5787,270,Gambia,,114,Sorghum,2017,2.16667,Transportation,Farm,,,,,,,,
5788,270,Gambia,,118,Millet,2017,1.175,Storage,Farm,,,,,,,,
5789,270,Gambia,,118,Millet,2017,2.5,Winnowing,Farm,,,,,,,,
5790,270,Gambia,,118,Millet,2017,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5791,270,Gambia,,118,Millet,2017,2.5,Transportation,Farm,,,,,,,,
5792,270,Gambia,,118,Millet,2017,2,"Shelling, Threshing",,,,,,,,,
5793,270,Gambia,,1193,Fonio,2017,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5794,270,Gambia,,1193,Fonio,2017,2.5,Transportation,Farm,,,,,,,,
5795,270,Gambia,,1193,Fonio,2017,0.3,Storage,Farm,,,,,,,,
5796,270,Gambia,,1193,Fonio,2017,2.5,Winnowing,Farm,,,,,,,,
5797,270,Gambia,,1193,Fonio,2017,3.5,"Shelling, Threshing",,,,,,,,,
5798,270,Gambia,,112,Maize (corn),2018,2.35714,Transportation,Farm,,,,,,,,
5799,270,Gambia,,112,Maize (corn),2018,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5800,270,Gambia,,112,Maize (corn),2018,1.32,"Shelling, Threshing",,,,,,,,,
5801,270,Gambia,,112,Maize (corn),2018,5.26375,Storage,Farm,,,,,,,,
5802,270,Gambia,,112,Maize (corn),2018,4,Drying,Farm,,,,,,,,
5803,270,Gambia,,113,Rice,2018,1.2,Storage,Farm,,,,,,,,
5804,270,Gambia,,113,Rice,2018,1.25,Transportation,Farm,,,,,,,,
5805,270,Gambia,,113,Rice,2018,2.5,Winnowing,Farm,,,,,,,,
5806,270,Gambia,,113,Rice,2018,3.13714,"Shelling, Threshing",,,,,,,,,
5807,270,Gambia,,113,Rice,2018,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5808,270,Gambia,,114,Sorghum,2018,3.6,"Shelling, Threshing",,,,,,,,,
5809,270,Gambia,,114,Sorghum,2018,2.69444,Storage,Farm,,,,,,,,
5810,270,Gambia,,114,Sorghum,2018,2.16667,Transportation,Farm,,,,,,,,
5811,270,Gambia,,114,Sorghum,2018,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5812,270,Gambia,,118,Millet,2018,2,"Shelling, Threshing",,,,,,,,,
5813,270,Gambia,,118,Millet,2018,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5814,270,Gambia,,118,Millet,2018,2.5,Transportation,Farm,,,,,,,,
5815,270,Gambia,,118,Millet,2018,2.5,Winnowing,Farm,,,,,,,,
5816,270,Gambia,,118,Millet,2018,1.175,Storage,Farm,,,,,,,,
5817,270,Gambia,,1193,Fonio,2018,3.5,"Shelling, Threshing",,,,,,,,,
5818,270,Gambia,,1193,Fonio,2018,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5819,270,Gambia,,1193,Fonio,2018,2.5,Transportation,Farm,,,,,,,,
5820,270,Gambia,,1193,Fonio,2018,2.5,Winnowing,Farm,,,,,,,,
5821,270,Gambia,,1193,Fonio,2018,0.3,Storage,Farm,,,,,,,,
5822,270,Gambia,,112,Maize (corn),2019,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5823,270,Gambia,,112,Maize (corn),2019,5.26375,Storage,Farm,,,,,,,,
5824,270,Gambia,,112,Maize (corn),2019,2.35714,Transportation,Farm,,,,,,,,
5825,270,Gambia,,112,Maize (corn),2019,1.32,"Shelling, Threshing",,,,,,,,,
5826,270,Gambia,,112,Maize (corn),2019,4,Drying,Farm,,,,,,,,
5827,270,Gambia,,113,Rice,2019,3.13714,"Shelling, Threshing",,,,,,,,,
5828,270,Gambia,,113,Rice,2019,2.5,Winnowing,Farm,,,,,,,,
5829,270,Gambia,,113,Rice,2019,1.25,Transportation,Farm,,,,,,,,
5830,270,Gambia,,113,Rice,2019,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5831,270,Gambia,,113,Rice,2019,1.2,Storage,Farm,,,,,,,,
5832,270,Gambia,,114,Sorghum,2019,2.16667,Transportation,Farm,,,,,,,,
5833,270,Gambia,,114,Sorghum,2019,2.69444,Storage,Farm,,,,,,,,
5834,270,Gambia,,114,Sorghum,2019,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5835,270,Gambia,,114,Sorghum,2019,3.6,"Shelling, Threshing",,,,,,,,,
5836,270,Gambia,,118,Millet,2019,2,"Shelling, Threshing",,,,,,,,,
5837,270,Gambia,,118,Millet,2019,1.175,Storage,Farm,,,,,,,,
5838,270,Gambia,,118,Millet,2019,2.5,Transportation,Farm,,,,,,,,
5839,270,Gambia,,118,Millet,2019,2.5,Winnowing,Farm,,,,,,,,
5840,270,Gambia,,118,Millet,2019,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5841,270,Gambia,,1193,Fonio,2019,2.5,Winnowing,Farm,,,,,,,,
5842,270,Gambia,,1193,Fonio,2019,2.5,Transportation,Farm,,,,,,,,
5843,270,Gambia,,1193,Fonio,2019,3.5,"Shelling, Threshing",,,,,,,,,
5844,270,Gambia,,1193,Fonio,2019,0.3,Storage,Farm,,,,,,,,
5845,270,Gambia,,1193,Fonio,2019,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5846,270,Gambia,,112,Maize (corn),2020,1.32,"Shelling, Threshing",,,,,,,,,
5847,270,Gambia,,112,Maize (corn),2020,4,Drying,Farm,,,,,,,,
5848,270,Gambia,,112,Maize (corn),2020,5.26375,Storage,Farm,,,,,,,,
5849,270,Gambia,,112,Maize (corn),2020,2.35714,Transportation,Farm,,,,,,,,
5850,270,Gambia,,112,Maize (corn),2020,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5851,270,Gambia,,113,Rice,2020,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5852,270,Gambia,,113,Rice,2020,1.2,Storage,Farm,,,,,,,,
5853,270,Gambia,,113,Rice,2020,3.13714,"Shelling, Threshing",,,,,,,,,
5854,270,Gambia,,113,Rice,2020,2.5,Winnowing,Farm,,,,,,,,
5855,270,Gambia,,113,Rice,2020,1.25,Transportation,Farm,,,,,,,,
5856,270,Gambia,,114,Sorghum,2020,2.16667,Transportation,Farm,,,,,,,,
5857,270,Gambia,,114,Sorghum,2020,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5858,270,Gambia,,114,Sorghum,2020,2.69444,Storage,Farm,,,,,,,,
5859,270,Gambia,,114,Sorghum,2020,3.6,"Shelling, Threshing",,,,,,,,,
5860,270,Gambia,,118,Millet,2020,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5861,270,Gambia,,118,Millet,2020,2.5,Transportation,Farm,,,,,,,,
5862,270,Gambia,,118,Millet,2020,1.175,Storage,Farm,,,,,,,,
5863,270,Gambia,,118,Millet,2020,2.5,Winnowing,Farm,,,,,,,,
5864,270,Gambia,,118,Millet,2020,2,"Shelling, Threshing",,,,,,,,,
5865,270,Gambia,,1193,Fonio,2020,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5866,270,Gambia,,1193,Fonio,2020,2.5,Winnowing,Farm,,,,,,,,
5867,270,Gambia,,1193,Fonio,2020,0.3,Storage,Farm,,,,,,,,
5868,270,Gambia,,1193,Fonio,2020,2.5,Transportation,Farm,,,,,,,,
5869,270,Gambia,,1193,Fonio,2020,3.5,"Shelling, Threshing",,,,,,,,,
5870,270,Gambia,,112,Maize (corn),2021,6.42,"Drying, Harvesting",Harvest,,,,,,,,
5871,270,Gambia,,112,Maize (corn),2021,1.32,"Shelling, Threshing",,,,,,,,,
5872,270,Gambia,,112,Maize (corn),2021,4,Drying,Farm,,,,,,,,
5873,270,Gambia,,112,Maize (corn),2021,5.26375,Storage,Farm,,,,,,,,
5874,270,Gambia,,112,Maize (corn),2021,2.35714,Transportation,Farm,,,,,,,,
5875,270,Gambia,,113,Rice,2021,3.13714,"Shelling, Threshing",,,,,,,,,
5876,270,Gambia,,113,Rice,2021,4.40333,"Drying, Harvesting",Harvest,,,,,,,,
5877,270,Gambia,,113,Rice,2021,2.5,Winnowing,Farm,,,,,,,,
5878,270,Gambia,,113,Rice,2021,1.25,Transportation,Farm,,,,,,,,
5879,270,Gambia,,113,Rice,2021,1.2,Storage,Farm,,,,,,,,
5880,270,Gambia,,114,Sorghum,2021,2.16667,Transportation,Farm,,,,,,,,
5881,270,Gambia,,114,Sorghum,2021,2.69444,Storage,Farm,,,,,,,,
5882,270,Gambia,,114,Sorghum,2021,4.55,"Drying, Harvesting",Harvest,,,,,,,,
5883,270,Gambia,,114,Sorghum,2021,3.6,"Shelling, Threshing",,,,,,,,,
5884,270,Gambia,,118,Millet,2021,2.5,Winnowing,Farm,,,,,,,,
5885,270,Gambia,,118,Millet,2021,1.175,Storage,Farm,,,,,,,,
5886,270,Gambia,,118,Millet,2021,2,"Shelling, Threshing",,,,,,,,,
5887,270,Gambia,,118,Millet,2021,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5888,270,Gambia,,118,Millet,2021,2.5,Transportation,Farm,,,,,,,,
5889,270,Gambia,,1193,Fonio,2021,3.5,"Drying, Harvesting",Harvest,,,,,,,,
5890,270,Gambia,,1193,Fonio,2021,2.5,Transportation,Farm,,,,,,,,
5891,270,Gambia,,1193,Fonio,2021,2.5,Winnowing,Farm,,,,,,,,
5892,270,Gambia,,1193,Fonio,2021,3.5,"Shelling, Threshing",,,,,,,,,
5893,270,Gambia,,1193,Fonio,2021,0.3,Storage,Farm,,,,,,,,
5894,275,Palestine,West Bank and Gaza Strip,1234,Tomatoes,2018,4,Retailing,Retail,,,,,,,,
